test_performance,validation_performance,test_average_evaluation_runtime,checkpoint_epoch,random_state
0.8989566172432729,0.9013761467889908,8.501134555068793e-05,14,37
0.8868753432180121,0.8990825688073395,8.306092184235407e-05,18,38
0.8984074684239429,0.8956422018348624,8.795459083251283e-05,11,39
0.8802855573860516,0.9013761467889908,8.305306620548087e-05,11,40
0.8940142778693025,0.9013761467889908,8.679457512090391e-05,10,41
0.886326194398682,0.9071100917431193,8.793429710392373e-05,6,42
0.8967600219659527,0.9025229357798165,8.621325799228725e-05,14,43
0.8967600219659527,0.9002293577981652,8.777823178470953e-05,10,44
0.8967600219659527,0.9071100917431193,8.318189865020132e-05,12,45
0.9011532125205931,0.8990825688073395,8.357049082086219e-05,6,46
