test_performance,validation_performance,test_average_evaluation_runtime,checkpoint_epoch,random_state
0.9373970345963756,0.9323394495412844,0.0004465064133084259,36,37
0.9346512904997254,0.9346330275229358,0.00044776567189919956,41,38
0.9368478857770456,0.926605504587156,0.0004486982669233294,30,39
0.9373970345963756,0.9357798165137615,0.0004490765158387739,43,40
0.9384953322350357,0.9357798165137615,0.00044801587393361093,41,41
0.9379461834157057,0.9311926605504587,0.00044740352703934513,40,42
0.9368478857770456,0.9277522935779816,0.00044762859103576226,32,43
0.942888522789676,0.930045871559633,0.00044746532471608093,33,44
0.9313563975837452,0.9288990825688074,0.00044858868078894825,47,45
0.9324546952224053,0.9288990825688074,0.00044755959235855933,33,46
