test_performance,validation_performance,test_average_evaluation_runtime,checkpoint_epoch,random_state
0.8929159802306426,0.893348623853211,0.0004164889773976862,8,37
0.8907193849533224,0.8944954128440367,0.0004157123167654893,5,38
0.8901702361339923,0.8922018348623854,0.0004161934745239727,12,39
0.899505766062603,0.9059633027522935,0.00041565287577981545,23,40
0.8967600219659527,0.9025229357798165,0.0004155697369562408,12,41
0.8868753432180121,0.8979357798165137,0.0004157445248766694,6,42
0.8978583196046128,0.9002293577981652,0.00041636930986265115,16,43
0.8956617243272927,0.8922018348623854,0.00041587505937604576,10,44
0.8940142778693025,0.9048165137614679,0.00041577817318794294,8,45
0.8962108731466227,0.8956422018348624,0.0004160240546220741,9,46
