test_performance,validation_performance,test_average_evaluation_runtime,checkpoint_epoch,random_state
0.8907193849533224,0.9025229357798165,0.00014985085581109656,14,37
0.8918176825919825,0.9036697247706422,0.0001475123636412267,6,38
0.8874244920373421,0.9048165137614679,0.00014855794890904938,14,39
0.8901702361339923,0.9036697247706422,0.00014744860205527258,14,40
0.8885227896760022,0.9002293577981652,0.00014691127649314582,12,41
0.8945634266886326,0.8990825688073395,0.0001483955990803366,12,42
0.8824821526633718,0.8956422018348624,0.00014866962987993002,4,43
0.8841295991213619,0.8990825688073395,0.00014792714126813156,7,44
0.8907193849533224,0.8956422018348624,0.00014785997557286573,20,45
0.8923668314113125,0.9013761467889908,0.00014706603253954783,13,46
