test_performance,validation_performance,test_average_evaluation_runtime,checkpoint_epoch,random_state
0.9505766062602965,0.9426605504587156,8.84205610263747e-05,10,37
0.9467325645249862,0.9461009174311926,8.784867066200587e-05,10,38
0.9494783086216365,0.944954128440367,8.83222346381785e-05,14,39
0.9533223503569467,0.9506880733944955,8.799413087144126e-05,24,40
0.9505766062602965,0.944954128440367,8.745693623659573e-05,9,41
0.9456342668863262,0.948394495412844,8.711757272367357e-05,10,42
0.9472817133443163,0.9426605504587156,8.834619433064176e-05,10,43
0.9450851180669961,0.9495412844036697,8.808433976820182e-05,5,44
0.9445359692476661,0.948394495412844,8.729327713507077e-05,25,45
0.9494783086216365,0.944954128440367,8.855607076243736e-05,22,46
