test_performance,validation_performance,test_average_evaluation_runtime,checkpoint_epoch,random_state
0.9494783086216365,0.948394495412844,5.862701076652112e-05,10,37
0.9483800109829764,0.944954128440367,5.763523661127986e-05,11,38
0.9461834157056562,0.9461009174311926,5.730870397191726e-05,9,39
0.9461834157056562,0.9461009174311926,5.7308573044636036e-05,9,40
0.943986820428336,0.9461009174311926,5.7243109404026055e-05,5,41
0.9500274574409665,0.9495412844036697,5.685936154277033e-05,6,42
0.9527732015376167,0.9438073394495413,5.7449843581072385e-05,10,43
0.9494783086216365,0.9472477064220184,5.7452985835821666e-05,5,44
0.943986820428336,0.9426605504587156,5.683199774099535e-05,8,45
0.9472817133443163,0.944954128440367,5.664660471078788e-05,10,46
