test_performance,validation_performance,test_average_evaluation_runtime,checkpoint_epoch,random_state
0.9384953322350357,0.944954128440367,6.90166142404505e-05,20,37
0.9467325645249862,0.9461009174311926,6.817946520433001e-05,23,38
0.9467325645249862,0.948394495412844,6.947682363393869e-05,17,39
0.9483800109829764,0.948394495412844,6.95733170401978e-05,5,40
0.9516749038989566,0.9461009174311926,6.880804708146708e-05,10,41
0.9489291598023064,0.9495412844036697,6.83990302549359e-05,12,42
0.9478308621636463,0.9495412844036697,6.896332683699396e-05,25,43
0.9450851180669961,0.948394495412844,6.82783153016511e-05,11,44
0.9505766062602965,0.9495412844036697,6.911572619233401e-05,17,45
0.9456342668863262,0.9472477064220184,6.885360977533164e-05,7,46
