test_performance,validation_performance,test_average_evaluation_runtime,checkpoint_epoch,random_state
0.8945634266886326,0.9071100917431193,3.2237307963824286e-05,33,37
0.8918176825919825,0.9013761467889908,3.387363712451145e-05,21,38
0.8978583196046128,0.9025229357798165,3.114864762048025e-05,31,39
0.8978583196046128,0.9036697247706422,3.0313200639015628e-05,23,40
0.899505766062603,0.9036697247706422,3.088692398532153e-05,18,41
0.8940142778693025,0.9059633027522935,3.088430543969713e-05,18,42
0.8929159802306426,0.9013761467889908,3.006168933179207e-05,25,43
0.8984074684239429,0.8967889908256881,3.131466341306717e-05,35,44
0.8929159802306426,0.8990825688073395,3.1201149460249456e-05,19,45
0.8962108731466227,0.9013761467889908,3.1130186873828235e-05,27,46
