test_performance,validation_performance,test_average_evaluation_runtime,checkpoint_epoch,random_state
0.8918176825919825,0.893348623853211,0.0002742470914619693,14,37
0.8940142778693025,0.8967889908256881,0.0002732689337439749,4,38
0.899505766062603,0.9002293577981652,0.000274052271667514,29,39
0.8901702361339923,0.9048165137614679,0.00027353379963388294,27,40
0.8929159802306426,0.9059633027522935,0.00027295889794204603,21,41
0.9044481054365733,0.9071100917431193,0.0002733450024943637,8,42
0.8984074684239429,0.9013761467889908,0.0002733396344758337,10,43
0.8901702361339923,0.8990825688073395,0.0002739823564993425,12,44
0.8956617243272927,0.8979357798165137,0.00027363814867701524,14,45
0.8874244920373421,0.9013761467889908,0.00027228226575270125,24,46
