test_performance,validation_performance,test_average_evaluation_runtime,checkpoint_epoch,random_state
0.9028006589785832,0.9025229357798165,0.00040823767828064133,21,37
0.8934651290499726,0.9025229357798165,0.00040697972896267985,8,38
0.8841295991213619,0.8967889908256881,0.000406553036953184,7,39
0.8967600219659527,0.8979357798165137,0.0004077233959200093,11,40
0.8901702361339923,0.9025229357798165,0.0004067038651811494,29,41
0.8885227896760022,0.9036697247706422,0.0004080740191791164,6,42
0.8956617243272927,0.9002293577981652,0.0004078471222007622,30,43
0.8918176825919825,0.8990825688073395,0.0004067091022723982,9,44
0.8956617243272927,0.9025229357798165,0.0004098617002768938,8,45
0.8830313014827018,0.9013761467889908,0.00040853108631785527,6,46
