test_performance,validation_performance,test_average_evaluation_runtime,checkpoint_epoch,random_state
0.8967600219659527,0.9071100917431193,9.209019086440797e-05,4,37
0.8918176825919825,0.9025229357798165,9.189772776101461e-05,10,38
0.886326194398682,0.9036697247706422,9.192901938122619e-05,3,39
0.8879736408566722,0.9025229357798165,9.200482627705255e-05,7,40
0.8951125755079626,0.8956422018348624,9.229339000486136e-05,22,41
0.8945634266886326,0.9025229357798165,9.187743403242552e-05,23,42
0.8901702361339923,0.8922018348623854,9.269337284898837e-05,3,43
0.8945634266886326,0.9094036697247706,9.172136871321131e-05,7,44
0.8879736408566722,0.8990825688073395,9.211061552027828e-05,11,45
0.8901702361339923,0.8979357798165137,9.134586927067245e-05,11,46
