test_performance,validation_performance,test_average_evaluation_runtime,checkpoint_epoch,random_state
0.8874244920373421,0.9002293577981652,0.0001943155934953349,6,37
0.8819330038440417,0.9002293577981652,0.0001937173867474409,7,38
0.8978583196046128,0.8979357798165137,0.0001938415058100374,4,39
0.8918176825919825,0.9048165137614679,0.00019231463185645013,10,40
0.886326194398682,0.9025229357798165,0.00019331674926690779,5,41
0.886326194398682,0.9036697247706422,0.00019463728182529238,3,42
0.8956617243272927,0.9048165137614679,0.00019370115176456961,25,43
0.8962108731466227,0.911697247706422,0.00019359667179415607,26,44
0.8890719384953323,0.9013761467889908,0.0001927470846663197,14,45
0.8945634266886326,0.9013761467889908,0.00019342489520119546,13,46
